All simulated populations		 Populations with Top 10% mean similarity		 Populations with Median 10% mean similarity
Population id	Centrality	Mean similarity	Centrality	Mean similarity	Centrality	Mean similarity
43	0.19387755102040816	0.3307875071982723	0.8354430379746836	0.382163508335225	0.28205128205128205	0.3509789097208849	
44	0.2	0.3592880337861808	0.8390804597701149	0.38376561184359526	0.27906976744186046	0.35062712226229636	
45	0.1919191919191919	0.3333669622021209	0.8041237113402062	0.38176076183124885	0.26	0.35054213951299035	
46	0.18888888888888888	0.3413250861050007	0.8354430379746836	0.3841072458887462	0.27710843373493976	0.3484731037653742	
47	0.16666666666666666	0.3516164559493069	0.8208955223880597	0.3916415500253007	0.27058823529411763	0.3505097362040693	
48	0.19101123595505617	0.34628971999102975	0.8369565217391305	0.3970962631522349	0.28865979381443296	0.3540363134740443	
49	0.14130434782608695	0.32806755214544786	0.8461538461538461	0.3900990754143185	0.3442622950819672	0.3541732697322242	
50	0.1919191919191919	0.34724897469104965	0.8072289156626506	0.39305702770182793	0.3333333333333333	0.3513699767907507	
51	0.17857142857142858	0.33477413963719754	0.845360824742268	0.3811715871951728	0.30612244897959184	0.35093326597933855	
52	0.11363636363636363	0.3372444660762416	0.8352941176470589	0.3808592681468453	0.3026315789473684	0.3484807575346162	
53	0.16455696202531644	0.3313952832579957	0.8382352941176471	0.3816451455158111	0.34	0.3524047508925007	
54	0.19387755102040816	0.34382991876019636	0.8135593220338984	0.38682062568993864	0.32857142857142857	0.35206677021191246	
55	0.1518987341772152	0.33161453402518837	0.8133333333333334	0.3889954278107941	0.3442622950819672	0.3490880719741893	
56	0.1791044776119403	0.3401563542417035	0.8260869565217391	0.37947671388151355	0.32967032967032966	0.34812707051122127	
57	0.189873417721519	0.35344619870094385	0.890625	0.3826529828069142	0.3088235294117647	0.3486933122791553	
58	0.1927710843373494	0.3308024157478411	0.8888888888888888	0.38638810339617863	0.3157894736842105	0.3490769958224134	
59	0.18888888888888888	0.32455236864683124	0.8651685393258427	0.3937848262841381	0.3333333333333333	0.3480457785769962	
60	0.18	0.3454821987007621	0.8970588235294118	0.3826571811868504	0.33707865168539325	0.3481534828791639	
61	0.19718309859154928	0.33384590584354584	0.89	0.3807688450074716	0.3176470588235294	0.3537233945364939	
62	0.2	0.34091221980715547	0.8947368421052632	0.3839186017979133	0.30303030303030304	0.3490971991006407	
63	0.18333333333333332	0.34687298817587375	0.8734177215189873	0.38115229324014277	0.328125	0.35003175282321225	
64	0.17045454545454544	0.3323557446875304	0.8777777777777778	0.38861988848599727	0.34210526315789475	0.3527715681068354	
65	0.17073170731707318	0.3424984714913411	0.8631578947368421	0.3927965728910353	0.30985915492957744	0.35232686882439657	
66	0.1836734693877551	0.3418462381204421	0.8555555555555555	0.3830165342014423	0.32051282051282054	0.34791611032603387	
67	0.18	0.3410250877102559	0.8571428571428571	0.3970124013902056	0.30158730158730157	0.3517029243790901	
68	0.16216216216216217	0.34235434244142815	0.8888888888888888	0.3801221065968554	0.3333333333333333	0.353521926201374	
69	0.13978494623655913	0.3449717450465106	0.8923076923076924	0.37980574733093486	0.3076923076923077	0.3483566512344893	
70	0.1951219512195122	0.342103313830856	0.8831168831168831	0.37920488218626036	0.3442622950819672	0.349274213193725	
71	0.1794871794871795	0.3468208646136573	0.8974358974358975	0.3821892034004801	0.3108108108108108	0.34813463470312966	
72	0.2	0.34392563720546454	0.8795180722891566	0.3817165340785821	0.34615384615384615	0.3484846017325687	
73	0.19387755102040816	0.34160141618844597	0.8921568627450981	0.38234860090137757	0.3333333333333333	0.352360401403056	
74	0.2	0.3392417445218119	0.8736842105263158	0.38365242014515544	0.32857142857142857	0.35042543519665786	
75	0.17391304347826086	0.3392411861996542	0.8875	0.3808427530402362	0.3902439024390244	0.34963922852737733	
76	0.19540229885057472	0.34112199916584757	0.9072164948453608	0.38367301022822914	0.3875	0.3514641606882561	
77	0.2	0.32587037504866323	0.9456521739130435	0.38350176050960827	0.36486486486486486	0.35118650993953027	
78	0.19480519480519481	0.33474533041208704	0.926829268292683	0.38385997017974033	0.36764705882352944	0.3512560646265566	
79	0.19642857142857142	0.34150418659107756	0.927710843373494	0.3827617832129829	0.39759036144578314	0.353492726883324	
80	0.17894736842105263	0.3270452928259037	0.9292929292929293	0.38683879754930856	0.38235294117647056	0.34822539020545656	
81	0.15384615384615385	0.327199946204193	0.9473684210526315	0.3873412724357098	0.38181818181818183	0.35338354862491117	
82	0.23333333333333334	0.3425721292566887	0.9230769230769231	0.3794301275256776	0.36764705882352944	0.3524062440665546	
83	0.24324324324324326	0.35810132950957835	0.9183673469387755	0.3867688807080636	0.36923076923076925	0.34910609744318805	
84	0.21518987341772153	0.3318965572201757	0.9425287356321839	0.38226621026796054	0.39436619718309857	0.34862600778011266	
85	0.23529411764705882	0.3444640651065697	0.9090909090909091	0.3813013310043463	0.35443037974683544	0.3536268678255762	
86	0.23636363636363636	0.33644188378444484	0.967391304347826	0.3862080689881606	0.38636363636363635	0.3534051442344739	
87	0.21621621621621623	0.32955677488445473	0.9571428571428572	0.3845067481905947	0.35294117647058826	0.3537187064554267	
88	0.25	0.33426303835370164	0.9693877551020408	0.3809868611917929	0.36065573770491804	0.35057020914099135	
89	0.23809523809523808	0.351301331097957	0.970873786407767	0.37927938624331664	0.35353535353535354	0.35236921413340966	
90	0.2459016393442623	0.3361884783135125	0.956989247311828	0.3902223205565349	0.3956043956043956	0.3516110910472873	
91	0.21875	0.35664108846048614	0.9594594594594594	0.37964921025940895	0.390625	0.3493359219049427	
92	0.23595505617977527	0.34288869467797256	0.967032967032967	0.38121459913611305	0.38571428571428573	0.3490432137902319	
93	0.21649484536082475	0.35325779643577393	0.9603960396039604	0.3825708016050769	0.36	0.34837920693634367	
94	0.24358974358974358	0.33825315471995426	0.967741935483871	0.38181226160596327	0.3793103448275862	0.35024233210955513	
95	0.20224719101123595	0.3394990752807002	0.9550561797752809	0.37998728121812514	0.3763440860215054	0.3520460107033256	
96	0.20987654320987653	0.35304792381325056	0.9603960396039604	0.3850604380053816	0.3709677419354839	0.3524140722737765	
97	0.21649484536082475	0.3439476811075435	0.9702970297029703	0.3839356060955176	0.37755102040816324	0.3483286611221915	
98	0.21951219512195122	0.3445704795793846	0.96	0.3791889341651391	0.38961038961038963	0.348479930304908	
99	0.23863636363636365	0.35260149958340625	1.0	0.38154004707544337	0.3620689655172414	0.35284193478728887	
100	0.23655913978494625	0.3377125092582828	0.5909090909090909	0.3796291091799522	0.3870967741935484	0.34785402983610164	
101	0.25	0.3393549424662823	0.5746268656716418	0.38237118156196515	0.38202247191011235	0.35057522773865135	
102	0.25	0.3344274161953538	0.5514018691588785	0.3844139986051314	0.39622641509433965	0.35195542591605045	
103	0.2441860465116279	0.33461106159726733	0.6036036036036037	0.3837375575975392	0.35802469135802467	0.3484394492769877	
104	0.20224719101123595	0.34989563341712276	0.6428571428571429	0.38474556087783895	0.3870967741935484	0.34843545637113515	
105	0.22105263157894736	0.3405898211970464	0.64	0.3842499480172436	0.4175824175824176	0.34864690816048594	
106	0.24050632911392406	0.3563032866924005	0.6181818181818182	0.39203783337484643	0.4470588235294118	0.35300909084446536	
107	0.2261904761904762	0.34575369877095624	0.6213592233009708	0.3799772828618939	0.4367816091954023	0.3502680196243187	
108	0.23529411764705882	0.33342308986839897	0.640625	0.3871366850705412	0.4268292682926829	0.3516283293496608	
109	0.23170731707317074	0.35410906086130245	0.6434782608695652	0.3866747529153453	0.4375	0.3525206131730092	
110	0.20967741935483872	0.34043472432148547	0.6890756302521008	0.38423106252410605	0.421875	0.3478635056695256	
111	0.25	0.34503729971607117	0.6762589928057554	0.3851098806456987	0.421875	0.3486622610822707	
112	0.2289156626506024	0.33614104039430487	0.6666666666666666	0.379113603051316	0.4479166666666667	0.34787322522356084	
113	0.24468085106382978	0.3460366415964439	0.6845637583892618	0.3855391790673686	0.4157303370786517	0.34790339372139484	
114	0.20238095238095238	0.35110015786709037	0.6993006993006993	0.382084771447642	0.40425531914893614	0.34930600968374387	
115	0.21739130434782608	0.3379790253713451	0.7	0.38175955527629185	0.4375	0.3540793209686923	
116	0.23636363636363636	0.3528159412236892	0.68	0.3847335933347204	0.4375	0.35190980375652225	
117	0.21428571428571427	0.3473060070548774	0.6923076923076923	0.3801029833263	0.425531914893617	0.35197023825678797	
118	0.21621621621621623	0.32899722516472785	0.6796116504854369	0.3833405683088866	0.423728813559322	0.34905017597035937	
119	0.23728813559322035	0.32050978604185265	0.6634615384615384	0.3827716153184616	0.4189189189189189	0.3487126983213076	
120	0.23529411764705882	0.3435682464011225	0.6641221374045801	0.38634968638933775	0.41509433962264153	0.34818709660221875	
121	0.23711340206185566	0.33807863404373323	0.6732673267326733	0.38204083300054054	0.4146341463414634	0.35423645420521055	
122	0.23529411764705882	0.33099324407520747	0.6747967479674797	0.3870129083379245	0.4032258064516129	0.3523010180141485	
123	0.22784810126582278	0.3393061086467681	0.6567164179104478	0.3832787990849637	0.4375	0.3499392937515555	
124	0.23863636363636365	0.34274658488356863	0.7	0.38297097825669013	0.44155844155844154	0.3499482472708675	
125	0.22807017543859648	0.3503439527145846	0.6915887850467289	0.3814014189727581	0.417910447761194	0.3502590554808881	
126	0.23076923076923078	0.3482801160053852	0.676056338028169	0.3934686118807311	0.40350877192982454	0.34849985084653673	
127	0.24390243902439024	0.33980847036467665	0.6857142857142857	0.3806270770462643	0.40229885057471265	0.35018324701035597	
128	0.25	0.3429162533437584	0.6698113207547169	0.3793719439163668	0.4387755102040816	0.34918970126742804	
129	0.23157894736842105	0.3296707375969927	0.6711409395973155	0.3791481938589811	0.4788732394366197	0.3530976684093106	
130	0.21176470588235294	0.34149253774451765	0.67	0.38137530868168873	0.47560975609756095	0.35308585671119325	
131	0.25	0.3465625192111081	0.7428571428571429	0.38267311026903483	0.5	0.35191152894502237	
132	0.24615384615384617	0.3457388363005998	0.74	0.3854169463726176	0.49206349206349204	0.3495500727564705	
133	0.22807017543859648	0.34898547975393757	0.7019230769230769	0.3801975503615179	0.48148148148148145	0.3525005712702688	
134	0.21794871794871795	0.34477572944576224	0.7380952380952381	0.38004742217092585	0.4787234042553192	0.3540794023890696	
135	0.2289156626506024	0.34852282702285775	0.7071428571428572	0.3912565093975707	0.4731182795698925	0.3537970927022333	
136	0.2328767123287671	0.32083685983096194	0.7166666666666667	0.38419986322310734	0.4642857142857143	0.35141131028534567	
137	0.2289156626506024	0.3295198895956863	0.7043478260869566	0.3839214183645591	0.4647887323943662	0.3485120907572564	
138	0.20833333333333334	0.342377987640303	0.7363636363636363	0.382368117724431	0.45614035087719296	0.34978432172143714	
139	0.25	0.3498896478034578	0.7342657342657343	0.38657494027362316	0.4939759036144578	0.34992187279144155	
140	0.22033898305084745	0.33782566407110975	0.7203389830508474	0.3822480908126096	0.46296296296296297	0.350231389636251	
141	0.25	0.34508483769442466	0.7213114754098361	0.39012773570019527	0.5285714285714286	0.3520416165718662	
142	0.23943661971830985	0.3470227702756165	0.728	0.3812732655371288	0.5473684210526316	0.35137268963288826	
143	0.23076923076923078	0.3327728495515545	0.7244094488188977	0.38757443790807683	0.55	0.3529252759589137	
144	0.2222222222222222	0.3319035765425306	0.7317073170731707	0.3854562486308745	0.5072463768115942	0.34917317663140446	
145	0.2236842105263158	0.3464673084668115	0.7272727272727273	0.38611777357482396	0.532608695652174	0.3533252737247576	
146	0.25	0.3460193268896468	0.7241379310344828	0.39029485233275046	0.5362318840579711	0.35267070296597725	
147	0.23076923076923078	0.33694133015076516	0.7226890756302521	0.3869432672157178	0.5238095238095238	0.35315737431381417	
148	0.2112676056338028	0.335333093126307	0.7142857142857143	0.3800504714231218	0.5285714285714286	0.3508002215880468	
149	0.23655913978494625	0.3437116821475015	0.7227722772277227	0.38782536245293675	0.5483870967741935	0.35383880933577816	
150	0.24561403508771928	0.33458729171750545	0.7317073170731707	0.38116078256096	0.5254237288135594	0.3483222705750967	
151	0.21052631578947367	0.346616359497822	0.7058823529411765	0.38393111812488856	0.5147058823529411	0.3512972857374944	
152	0.25	0.34602096542257577	0.7297297297297297	0.3802432258786482	0.5303030303030303	0.3513048603205864	
153	0.21951219512195122	0.34029387291992685	0.7478260869565218	0.39045388366182043	0.5490196078431373	0.3525982209284077	
154	0.20238095238095238	0.3390160335665389	0.7132352941176471	0.38220640916409004	0.5157894736842106	0.3497367634737475	
155	0.24074074074074073	0.3546817278128339	0.7358490566037735	0.38439361722328924	0.5151515151515151	0.3510492009419617	
156	0.22727272727272727	0.34085939953961253	0.7071428571428572	0.3815520042335414	0.532258064516129	0.35114284617806346	
157	0.24615384615384617	0.3437112450414193	0.7254901960784313	0.3804779928958989	0.5454545454545454	0.35143756521377756	
158	0.21794871794871795	0.33662098402842794	0.7407407407407407	0.39215662134701623	0.532608695652174	0.34893323726868686	
159	0.2289156626506024	0.33097463387277204	0.7346938775510204	0.38266578756185365	0.5584415584415584	0.35227995864935296	
160	0.23170731707317074	0.3321590291993579	0.734375	0.38268680008259554	0.5633802816901409	0.34973220838936564	
161	0.21666666666666667	0.31849497433790447	0.7307692307692307	0.3885316021094617	0.5833333333333334	0.35353834910794923	
162	0.2465753424657534	0.33318619132416344	0.7238805970149254	0.38009569306580326	0.5975609756097561	0.3478174786653357	
163	0.21951219512195122	0.33817438213903883	0.7258064516129032	0.3818593230518085	0.5818181818181818	0.3534312669489008	
164	0.22340425531914893	0.34142226001085274	0.785234899328859	0.384217612613433	0.5846153846153846	0.3533614447002465	
165	0.2235294117647059	0.3382266261107159	0.7692307692307693	0.38347361370982713	0.6	0.35233632724651864	
166	0.21348314606741572	0.352150699963733	0.7761194029850746	0.3842826518367264	0.5686274509803921	0.3538328851941781	
167	0.22580645161290322	0.35607560114139614	0.7964601769911505	0.39006340846667137	0.5789473684210527	0.34931385240038815	
168	0.23809523809523808	0.3436367977121803	0.7786885245901639	0.383388453742928	0.5757575757575758	0.3517640521481763	
169	0.23529411764705882	0.3517944562428982	0.792	0.37954696665919885	0.5666666666666667	0.35364929852529037	
170	0.23255813953488372	0.34306717364258277	0.7837837837837838	0.38073362130552935	0.5512820512820513	0.35212788148778	
171	0.2111111111111111	0.33087962647921976	0.7758620689655172	0.3838436740427377	0.5714285714285714	0.35267500022174586	
172	0.22950819672131148	0.33634401219186905	0.7938931297709924	0.3837872355919897	0.5507246376811594	0.3534126908531123	
173	0.2459016393442623	0.35317993791742014	0.7946428571428571	0.3808148584776731	0.5522388059701493	0.3540949296526496	
174	0.2153846153846154	0.32820040859539257	0.785234899328859	0.3898158539380681	0.5777777777777777	0.35267029594500926	
175	0.21505376344086022	0.3283762348377556	0.7703703703703704	0.39542319520896313	0.5666666666666667	0.3529555019632409	
176	0.25	0.3617552887749303	0.7706422018348624	0.3799802448065708	0.6274509803921569	0.35243987443798486	
177	0.22857142857142856	0.32755238661642894	0.794392523364486	0.3895516018286187	0.6388888888888888	0.34794859515643145	
178	0.21428571428571427	0.34034453186163643	0.7982456140350878	0.4030408718689178	0.6428571428571429	0.34997799718518857	
179	0.25	0.34197225455800107	0.8	0.379329287843558	0.6338028169014085	0.3500353131205404	
180	0.24193548387096775	0.3374049974871405	0.7552447552447552	0.3790853051281687	0.6166666666666667	0.3523763214860869	
181	0.24705882352941178	0.35136874650495387	0.785234899328859	0.3890436572210963	0.6056338028169014	0.35354389235478884	
182	0.25555555555555554	0.33914967767705795	0.7615894039735099	0.38235093050056146	0.6206896551724138	0.35130095985382875	
183	0.2878787878787879	0.3406985127773188	0.7605633802816901	0.3791210764999981	0.6111111111111112	0.3482293870085962	
184	0.2698412698412698	0.3367844313311239	0.7910447761194029	0.40365555384546653	0.6103896103896104	0.353195958002741	
185	0.29213483146067415	0.3535611763999649	0.7757009345794392	0.3835716030178765	0.6181818181818182	0.3503035655152212	
186	0.2878787878787879	0.35292372646765524	0.7793103448275862	0.3913274475606251	0.6346153846153846	0.35290449906812243	
187	0.2676056338028169	0.330434215659827	0.784	0.3823548418734612	0.6236559139784946	0.35105786715304255	
188	0.2911392405063291	0.36579291213809584	0.7718120805369127	0.3810363789470692	0.6046511627906976	0.3506874719042761	
189	0.28169014084507044	0.3323989679015337	0.7608695652173914	0.3873151043183992	0.6428571428571429	0.35125352373865254	
190	0.25862068965517243	0.35960988540881017	0.8	0.38609744130715	0.6229508196721312	0.351457691753392	
191	0.2804878048780488	0.35705664979507573	0.7719298245614035	0.38220047682604874	0.6190476190476191	0.3511280623507871	
192	0.25925925925925924	0.35301983805669274	0.7886178861788617	0.3813187227080251	0.64	0.35109917406487556	
193	0.3	0.3426176047104617	0.7659574468085106	0.38775699875797387	0.6065573770491803	0.34973157491080475	
194	0.2692307692307692	0.3349449345844171	0.7837837837837838	0.38704181978959434	0.6842105263157895	0.35259988074482335	
195	0.2631578947368421	0.3444105282992414	0.7524752475247525	0.38452615998768414	0.6944444444444444	0.35345729064860704	
196	0.2871287128712871	0.34869783621894995	0.7583892617449665	0.392189524497602	0.6984126984126984	0.3520785109208741	
197	0.26229508196721313	0.3576343564250959	0.7916666666666666	0.3817013801320963	0.6530612244897959	0.350091631461987	
198	0.3	0.36153408219723865	0.7961165048543689	0.37981971516681495	0.6545454545454545	0.3493548113605314	
199	0.2833333333333333	0.3416734606907304	0.7857142857142857	0.38022217360993493	0.6666666666666666	0.35006108405743497	
200	0.2967032967032967	0.3417061556873619	0.773109243697479	0.38511251448617384	0.6851851851851852	0.34859371553200147	
201	0.29577464788732394	0.3513438921131638	0.7913669064748201	0.3916513904548928	0.6951219512195121	0.3527949296729657	
202	0.2903225806451613	0.33910673630309807	0.7706422018348624	0.38707951453815265	0.6557377049180327	0.3542177500858653	
203	0.2714285714285714	0.3498395907482132	0.7551020408163265	0.38034871700943135	0.6666666666666666	0.35194239108923403	
204	0.2911392405063291	0.3365117152271765	0.7623762376237624	0.37990129054263094	0.6533333333333333	0.3481479117880796	
205	0.29411764705882354	0.34028269416400164	0.7980769230769231	0.3811384636638776	0.7254901960784313	0.3531722367787928	
206	0.2542372881355932	0.33561990004262243	0.7833333333333333	0.38059014834595795	0.7166666666666667	0.3540868375453764	
207	0.25806451612903225	0.3363918782074639	0.7596153846153846	0.3853354618737141	0.7169811320754716	0.35336772559243995	
208	0.27472527472527475	0.3458755549773055	0.8251748251748252	0.3866238304998614	0.7358490566037735	0.35177849940200334	
209	0.25757575757575757	0.347428215022102	0.8411214953271028	0.3897807606289831	0.711864406779661	0.3478178081562131	
210	0.2777777777777778	0.35151403761700123	0.808	0.3858785915288875	0.7307692307692307	0.35266564496903313	
211	0.2631578947368421	0.319157882487392	0.839622641509434	0.38988693051859663	0.7415730337078652	0.3516340052292684	
212	0.25333333333333335	0.35487547497447847	0.8129496402877698	0.38353226616914277	0.7333333333333333	0.3485925824729653	
213	0.25675675675675674	0.3531693912672062	0.8466666666666667	0.394241081770962	0.7142857142857143	0.3538838398934672	
214	0.27956989247311825	0.3452660994231135	0.8225806451612904	0.3836807286624067	0.7321428571428571	0.3483748315627072	
215	0.29850746268656714	0.34539565151003493	0.8188405797101449	0.38376997015196906	0.7272727272727273	0.35035790541403516	
216	0.25263157894736843	0.3416457609864061	0.8243243243243243	0.3854205082499941	0.7848101265822784	0.3538814122649402	
217	0.2916666666666667	0.3275853568318481	0.803030303030303	0.38426729493189726	0.7974683544303798	0.3537584836538153	
218	0.2608695652173913	0.34117780756552835	0.8472222222222222	0.3829098857828634	0.7758620689655172	0.3501125740603143	
219	0.2978723404255319	0.3573342846385279	0.8432835820895522	0.379185096267921	0.8	0.3521641748774493	
220	0.29333333333333333	0.3552989890538669	0.8454545454545455	0.3849037834057343	0.7701149425287356	0.3508711378060655	
221	0.2962962962962963	0.34818463730164273	0.8135593220338984	0.38274981452170204	0.7571428571428571	0.3517273443529315	
222	0.2835820895522388	0.35495318148576016	0.8305084745762712	0.38211500767422846	0.7894736842105263	0.35362109431025823	
223	0.2857142857142857	0.3297959051125429	0.8495575221238938	0.3798907707642906	0.7692307692307693	0.3486987391547305	
224	0.2857142857142857	0.34535166719618837	0.8467741935483871	0.3886783871850674	0.7966101694915254	0.34889388249012254	
225	0.28865979381443296	0.3568310723813701	0.8035714285714286	0.3876126404496075	0.7678571428571429	0.3521017800887548	
226	0.2717391304347826	0.3325744644950301	0.8256880733944955	0.38817543656267056	0.7714285714285715	0.34971295035851324	
227	0.29	0.3392937652009148	0.8303571428571429	0.3825357955869269	0.8269230769230769	0.3482122304327723	
228	0.26804123711340205	0.3438005294091559	0.8321678321678322	0.38224345789837655	0.803030303030303	0.3498989181393146	
229	0.3	0.3510218214923357	0.8240740740740741	0.38317495810122076	0.8627450980392157	0.3521407212067398	
230	0.2727272727272727	0.34119820924075717	0.8428571428571429	0.3852406379588104	0.864406779661017	0.3512470770838044	
231	0.28125	0.34902892933337193	0.8333333333333334	0.3811501177847535	0.859375	0.35264960035616477	
232	0.3	0.34937345330247005	0.8333333333333334	0.3804650100754134	0.8548387096774194	0.35090165240329685	
233	0.28431372549019607	0.3472016635144611	0.8194444444444444	0.38687297576233065	0.8571428571428571	0.348855499392778	
234	0.27058823529411763	0.3389135861760113	0.8092105263157895	0.3822477928049166	0.8589743589743589	0.3510084674895786	
235	0.2982456140350877	0.3375556634461713	0.8222222222222222	0.387737021678047	0.8620689655172413	0.35229714952156527	
236	0.26881720430107525	0.3393369487322198	0.8467741935483871	0.3928972837573519	0.9473684210526315	0.35229236855490015	
237	0.2835820895522388	0.3415549630843136	0.8431372549019608	0.38203161323011675	0.9340659340659341	0.35341597794810364	
238	0.2878787878787879	0.3515402853070132	0.839622641509434	0.3800283221098743	0.9423076923076923	0.34896656120134006	
239	0.2978723404255319	0.3558106401656859	0.8108108108108109	0.38773053614980485	0.9019607843137255	0.3525432245395121	
240	0.2753623188405797	0.343085556302989	0.8305084745762712	0.379591992720258	0.9454545454545454	0.3528364551243592	
241	0.2736842105263158	0.3326459780362221	0.8157894736842105	0.38441821811821486	0.9102564102564102	0.3513811898885668	
242	0.2692307692307692	0.3508775386828066	0.8148148148148148	0.38226175454387296	0.925	0.35103415129189086	
243	0.2872340425531915	0.33049246278025957	0.8272727272727273	0.39245286271777824	0.9230769230769231	0.35204477182542715	
244	0.2631578947368421	0.33831916115438077	0.8017241379310345	0.3807085921646413	0.9411764705882353	0.351867763773265	
245	0.2833333333333333	0.33427786751294275	0.8135593220338984	0.3822116341241869	0.9444444444444444	0.3498324727280646	
246	0.2631578947368421	0.34410969337679653	0.8394160583941606	0.3827814059128911	0.9032258064516129	0.35193600438542966	
247	0.265625	0.34473074187074837	0.8421052631578947	0.38656510161497637	0.9240506329113924	0.354025845454644	
248	0.2716049382716049	0.34301452409957056	0.8260869565217391	0.3867046298996549	0.9193548387096774	0.35276023804683904	
249	0.2916666666666667	0.34746696768469887	0.8434782608695652	0.379501400006332	0.9558823529411765	0.34947938655009286	
250	0.2962962962962963	0.3557939072128056	0.8108108108108109	0.38277143446952144	0.9571428571428572	0.3513083712838798	
251	0.29473684210526313	0.3445387190603231	0.8173076923076923	0.381748638892432	0.9552238805970149	0.3518752169395465	
